Sequence, Symbol, Real, Imag
73, 235, -0.70710678, -0.70710678
73, 236, -0.70710678, -0.70710678
73, 237, -0.70710678, -0.70710678
73, 238, 0.70710678, -0.70710678
73, 239, -0.70710678, -0.70710678
73, 240, -0.70710678, 0.70710678
73, 241, -0.70710678, 0.70710678
73, 242, -0.70710678, -0.70710678
73, 243, 0.70710678, 0.70710678
73, 244, -0.70710678, 0.70710678
73, 245, 0.70710678, -0.70710678
73, 246, 0.70710678, 0.70710678
73, 247, 0.70710678, -0.70710678
73, 248, -0.70710678, -0.70710678
73, 249, 0.70710678, 0.70710678
73, 250, -0.70710678, 0.70710678
73, 251, -0.70710678, -0.70710678
73, 252, 0.70710678, -0.70710678
73, 253, -0.70710678, 0.70710678
73, 254, 0.70710678, 0.70710678
73, 255, -0.70710678, 0.70710678
73, 256, -0.70710678, -0.70710678
73, 257, 0.70710678, -0.70710678
73, 258, 0.70710678, 0.70710678
73, 259, 0.70710678, -0.70710678
73, 260, 0.70710678, 0.70710678
73, 261, -0.70710678, -0.70710678
73, 262, 0.70710678, 0.70710678
73, 263, -0.70710678, 0.70710678
73, 264, 0.70710678, 0.70710678
73, 265, 0.70710678, -0.70710678
73, 266, -0.70710678, 0.70710678
73, 267, -0.70710678, 0.70710678
73, 268, 0.70710678, 0.70710678
73, 269, 0.70710678, -0.70710678
73, 270, 0.70710678, -0.70710678
73, 271, -0.70710678, -0.70710678
73, 272, -0.70710678, 0.70710678
73, 273, -0.70710678, -0.70710678
73, 274, 0.70710678, 0.70710678
73, 275, -0.70710678, 0.70710678
73, 276, -0.70710678, 0.70710678
73, 277, 0.70710678, 0.70710678
73, 278, 0.70710678, -0.70710678
73, 279, 0.70710678, -0.70710678
73, 280, 0.70710678, 0.70710678
73, 281, 0.70710678, 0.70710678
73, 282, -0.70710678, 0.70710678
73, 283, -0.70710678, 0.70710678
73, 284, 0.70710678, -0.70710678
73, 285, -0.70710678, -0.70710678
73, 286, -0.70710678, 0.70710678
73, 287, -0.70710678, 0.70710678
73, 288, 0.70710678, 0.70710678
73, 289, -0.70710678, -0.70710678
73, 290, -0.70710678, -0.70710678
73, 291, -0.70710678, 0.70710678
73, 292, 0.70710678, -0.70710678
73, 293, 0.70710678, -0.70710678
73, 294, -0.70710678, 0.70710678
73, 295, -0.70710678, -0.70710678
73, 296, -0.70710678, -0.70710678
73, 297, -0.70710678, 0.70710678
73, 298, -0.70710678, 0.70710678
73, 299, -0.70710678, -0.70710678
73, 300, -0.70710678, -0.70710678
73, 301, -0.70710678, -0.70710678
73, 302, -0.70710678, -0.70710678
73, 303, 0.70710678, -0.70710678
73, 304, -0.70710678, 0.70710678
73, 305, 0.70710678, -0.70710678
73, 306, -0.70710678, -0.70710678
73, 307, 0.70710678, -0.70710678
73, 308, 0.70710678, -0.70710678
73, 309, 0.70710678, -0.70710678
73, 310, -0.70710678, -0.70710678
73, 311, 0.70710678, 0.70710678
73, 312, -0.70710678, 0.70710678
73, 313, -0.70710678, -0.70710678
73, 314, -0.70710678, -0.70710678
73, 315, 0.70710678, 0.70710678
73, 316, 0.70710678, 0.70710678
73, 317, -0.70710678, -0.70710678
73, 318, 0.70710678, 0.70710678
73, 319, 0.70710678, 0.70710678
73, 320, -0.70710678, -0.70710678
73, 321, 0.70710678, -0.70710678
73, 322, 0.70710678, 0.70710678
73, 323, 0.70710678, 0.70710678
73, 324, 0.70710678, -0.70710678
73, 325, -0.70710678, -0.70710678
73, 326, -0.70710678, -0.70710678
73, 327, -0.70710678, -0.70710678
73, 328, 0.70710678, 0.70710678
73, 329, -0.70710678, 0.70710678
73, 330, -0.70710678, -0.70710678
73, 331, 0.70710678, -0.70710678
73, 332, 0.70710678, 0.70710678
73, 333, -0.70710678, -0.70710678
73, 334, 0.70710678, -0.70710678
73, 335, -0.70710678, 0.70710678
73, 336, 0.70710678, -0.70710678
73, 337, 0.70710678, 0.70710678
73, 338, -0.70710678, -0.70710678
73, 339, -0.70710678, 0.70710678
73, 340, -0.70710678, -0.70710678
73, 341, 0.70710678, -0.70710678
73, 342, -0.70710678, -0.70710678
73, 343, 0.70710678, 0.70710678
73, 344, 0.70710678, 0.70710678
73, 345, -0.70710678, 0.70710678
73, 346, 0.70710678, 0.70710678
73, 347, 0.70710678, -0.70710678
73, 348, -0.70710678, -0.70710678
73, 349, 0.70710678, -0.70710678
73, 350, -0.70710678, 0.70710678
73, 351, -0.70710678, 0.70710678
73, 352, -0.70710678, 0.70710678
73, 353, 0.70710678, 0.70710678
73, 354, 0.70710678, -0.70710678
73, 355, -0.70710678, 0.70710678
73, 356, -0.70710678, -0.70710678
73, 357, -0.70710678, -0.70710678
73, 358, 0.70710678, 0.70710678
73, 359, -0.70710678, 0.70710678
73, 360, -0.70710678, -0.70710678
73, 361, -0.70710678, -0.70710678
73, 362, 0.70710678, -0.70710678
73, 363, -0.70710678, 0.70710678
73, 364, 0.70710678, 0.70710678
73, 365, -0.70710678, 0.70710678
73, 366, -0.70710678, -0.70710678
73, 367, 0.70710678, -0.70710678
73, 368, -0.70710678, 0.70710678
73, 369, -0.70710678, -0.70710678
73, 370, 0.70710678, -0.70710678
73, 371, 0.70710678, -0.70710678
73, 372, 0.70710678, -0.70710678
73, 373, -0.70710678, -0.70710678
73, 374, 0.70710678, 0.70710678
73, 375, 0.70710678, -0.70710678
73, 376, -0.70710678, -0.70710678
73, 377, 0.70710678, -0.70710678
73, 378, 0.70710678, 0.70710678
73, 379, -0.70710678, 0.70710678
73, 380, -0.70710678, 0.70710678
73, 381, -0.70710678, -0.70710678
73, 382, 0.70710678, 0.70710678
73, 383, 0.70710678, 0.70710678
73, 384, 0.70710678, 0.70710678
73, 385, -0.70710678, -0.70710678
73, 386, -0.70710678, -0.70710678
73, 387, -0.70710678, -0.70710678
73, 388, 0.70710678, 0.70710678
73, 389, -0.70710678, 0.70710678
73, 390, -0.70710678, 0.70710678
73, 391, -0.70710678, 0.70710678
73, 392, 0.70710678, 0.70710678
73, 393, 0.70710678, -0.70710678
73, 394, -0.70710678, -0.70710678
73, 395, 0.70710678, -0.70710678
73, 396, 0.70710678, -0.70710678
73, 397, 0.70710678, 0.70710678
73, 398, 0.70710678, -0.70710678
73, 399, -0.70710678, -0.70710678
73, 400, -0.70710678, 0.70710678
73, 401, -0.70710678, -0.70710678
73, 402, 0.70710678, 0.70710678
73, 403, -0.70710678, -0.70710678
73, 404, -0.70710678, -0.70710678
73, 405, 0.70710678, -0.70710678
73, 406, -0.70710678, -0.70710678
73, 407, 0.70710678, -0.70710678
73, 408, 0.70710678, 0.70710678
73, 409, -0.70710678, -0.70710678
73, 410, -0.70710678, -0.70710678
73, 411, -0.70710678, 0.70710678
73, 412, -0.70710678, -0.70710678
73, 413, 0.70710678, 0.70710678
73, 414, 0.70710678, 0.70710678
73, 415, -0.70710678, -0.70710678
73, 416, -0.70710678, -0.70710678
73, 417, -0.70710678, -0.70710678
73, 418, 0.70710678, 0.70710678
73, 419, -0.70710678, -0.70710678
73, 420, 0.70710678, -0.70710678
73, 421, -0.70710678, -0.70710678
73, 422, -0.70710678, 0.70710678
73, 423, 0.70710678, -0.70710678
73, 424, 0.70710678, 0.70710678
73, 425, -0.70710678, 0.70710678
73, 426, 0.70710678, -0.70710678
73, 427, -0.70710678, 0.70710678
73, 428, -0.70710678, 0.70710678
73, 429, 0.70710678, 0.70710678
73, 430, -0.70710678, 0.70710678
73, 431, 0.70710678, -0.70710678
73, 432, 0.70710678, -0.70710678
73, 433, -0.70710678, 0.70710678
73, 434, -0.70710678, -0.70710678
73, 435, 0.70710678, 0.70710678
73, 436, -0.70710678, -0.70710678
73, 437, 0.70710678, 0.70710678
73, 438, -0.70710678, 0.70710678
73, 439, 0.70710678, 0.70710678
73, 440, -0.70710678, -0.70710678
73, 441, 0.70710678, 0.70710678
73, 442, 0.70710678, -0.70710678
73, 443, 0.70710678, -0.70710678
73, 444, 0.70710678, -0.70710678
73, 445, 0.70710678, 0.70710678
73, 446, 0.70710678, -0.70710678
73, 447, -0.70710678, 0.70710678
73, 448, -0.70710678, 0.70710678
73, 449, -0.70710678, -0.70710678
73, 450, 0.70710678, 0.70710678
73, 451, -0.70710678, 0.70710678
73, 452, -0.70710678, 0.70710678
73, 453, 0.70710678, -0.70710678
73, 454, -0.70710678, -0.70710678
73, 455, -0.70710678, 0.70710678
73, 456, -0.70710678, -0.70710678
73, 457, -0.70710678, -0.70710678
73, 458, 0.70710678, 0.70710678
73, 459, -0.70710678, 0.70710678
73, 460, -0.70710678, 0.70710678
73, 461, 0.70710678, 0.70710678
73, 462, 0.70710678, 0.70710678
73, 463, -0.70710678, 0.70710678
73, 464, 0.70710678, -0.70710678
73, 465, 0.70710678, -0.70710678
73, 466, -0.70710678, 0.70710678
73, 467, 0.70710678, 0.70710678
73, 468, 0.70710678, 0.70710678
73, 469, 0.70710678, -0.70710678
73, 470, 0.70710678, -0.70710678
73, 471, -0.70710678, -0.70710678
73, 472, -0.70710678, 0.70710678
73, 473, 0.70710678, -0.70710678
73, 474, 0.70710678, 0.70710678
73, 475, 0.70710678, -0.70710678
73, 476, 0.70710678, 0.70710678
73, 477, -0.70710678, -0.70710678
73, 478, 0.70710678, 0.70710678
73, 479, 0.70710678, 0.70710678
73, 480, 0.70710678, -0.70710678
73, 481, 0.70710678, -0.70710678
73, 482, -0.70710678, 0.70710678
73, 483, 0.70710678, -0.70710678
73, 484, -0.70710678, -0.70710678
73, 485, -0.70710678, -0.70710678
73, 486, 0.70710678, 0.70710678
73, 487, 0.70710678, 0.70710678
73, 488, -0.70710678, -0.70710678
73, 489, -0.70710678, 0.70710678
73, 490, -0.70710678, -0.70710678
73, 491, 0.70710678, 0.70710678
73, 492, 0.70710678, 0.70710678
73, 493, 0.70710678, -0.70710678
73, 494, -0.70710678, -0.70710678
73, 495, -0.70710678, -0.70710678
73, 496, 0.70710678, 0.70710678
73, 497, -0.70710678, -0.70710678
73, 498, 0.70710678, -0.70710678
73, 499, -0.70710678, -0.70710678
73, 500, 0.70710678, 0.70710678
73, 501, -0.70710678, -0.70710678
73, 502, 0.70710678, -0.70710678
73, 503, -0.70710678, -0.70710678
73, 504, -0.70710678, -0.70710678
73, 505, -0.70710678, -0.70710678
73, 506, 0.70710678, -0.70710678
73, 507, 0.70710678, 0.70710678
73, 508, -0.70710678, -0.70710678
73, 509, -0.70710678, 0.70710678
73, 510, -0.70710678, 0.70710678
73, 511, 0.70710678, -0.70710678
73, 512, 0.70710678, 0.70710678
73, 513, -0.70710678, -0.70710678
73, 514, 0.70710678, 0.70710678
73, 515, 0.70710678, 0.70710678
73, 516, -0.70710678, -0.70710678
73, 517, -0.70710678, 0.70710678
73, 518, -0.70710678, 0.70710678
73, 519, 0.70710678, 0.70710678
73, 520, -0.70710678, 0.70710678
73, 521, -0.70710678, -0.70710678
73, 522, 0.70710678, -0.70710678
73, 523, -0.70710678, 0.70710678
73, 524, -0.70710678, 0.70710678
73, 525, 0.70710678, 0.70710678
73, 526, -0.70710678, -0.70710678
73, 527, 0.70710678, 0.70710678
73, 528, -0.70710678, -0.70710678
73, 529, 0.70710678, -0.70710678
73, 530, 0.70710678, 0.70710678
73, 531, -0.70710678, 0.70710678
73, 532, -0.70710678, 0.70710678
73, 533, 0.70710678, -0.70710678
73, 534, -0.70710678, 0.70710678
73, 535, 0.70710678, 0.70710678
73, 536, -0.70710678, 0.70710678
73, 537, -0.70710678, 0.70710678
73, 538, 0.70710678, 0.70710678
73, 539, 0.70710678, -0.70710678
73, 540, -0.70710678, -0.70710678
73, 541, 0.70710678, 0.70710678
73, 542, -0.70710678, 0.70710678
73, 543, 0.70710678, 0.70710678
73, 544, -0.70710678, 0.70710678
73, 545, -0.70710678, 0.70710678
73, 546, 0.70710678, 0.70710678
73, 547, -0.70710678, 0.70710678
73, 548, 0.70710678, -0.70710678
73, 549, 0.70710678, 0.70710678
73, 550, -0.70710678, 0.70710678
73, 551, -0.70710678, -0.70710678
73, 552, 0.70710678, -0.70710678
73, 553, 0.70710678, 0.70710678
73, 554, 0.70710678, -0.70710678
73, 555, 0.70710678, -0.70710678
73, 556, -0.70710678, 0.70710678
73, 557, 0.70710678, -0.70710678
73, 558, 0.70710678, 0.70710678
73, 559, 0.70710678, -0.70710678
73, 560, 0.70710678, 0.70710678
73, 561, 0.70710678, 0.70710678
73, 562, 0.70710678, -0.70710678
73, 563, -0.70710678, 0.70710678
73, 564, 0.70710678, -0.70710678
73, 565, 0.70710678, -0.70710678
73, 566, 0.70710678, 0.70710678
73, 567, 0.70710678, -0.70710678
73, 568, -0.70710678, -0.70710678
73, 569, -0.70710678, -0.70710678
73, 570, 0.70710678, 0.70710678
73, 571, -0.70710678, -0.70710678
73, 572, 0.70710678, -0.70710678
73, 573, -0.70710678, 0.70710678
73, 574, 0.70710678, -0.70710678
73, 575, -0.70710678, -0.70710678
73, 576, 0.70710678, 0.70710678
73, 577, -0.70710678, -0.70710678
73, 578, -0.70710678, -0.70710678
73, 579, 0.70710678, 0.70710678
73, 580, 0.70710678, -0.70710678
73, 581, 0.70710678, 0.70710678
73, 582, 0.70710678, -0.70710678
73, 583, 0.70710678, 0.70710678
73, 584, 0.70710678, 0.70710678
73, 585, -0.70710678, 0.70710678
73, 586, -0.70710678, -0.70710678
73, 587, 0.70710678, 0.70710678
73, 588, -0.70710678, -0.70710678
73, 589, -0.70710678, 0.70710678
73, 590, 0.70710678, -0.70710678
73, 591, 0.70710678, 0.70710678
73, 592, 0.70710678, 0.70710678
73, 593, -0.70710678, -0.70710678
73, 594, -0.70710678, -0.70710678
73, 595, -0.70710678, -0.70710678
73, 596, -0.70710678, 0.70710678
73, 597, 0.70710678, 0.70710678
73, 598, 0.70710678, 0.70710678
73, 599, 0.70710678, -0.70710678
73, 600, 0.70710678, -0.70710678
73, 601, -0.70710678, 0.70710678
73, 602, 0.70710678, 0.70710678
73, 603, -0.70710678, 0.70710678
73, 604, -0.70710678, 0.70710678
73, 605, 0.70710678, 0.70710678
73, 606, -0.70710678, -0.70710678
73, 607, 0.70710678, 0.70710678
73, 608, -0.70710678, -0.70710678
73, 609, -0.70710678, 0.70710678
73, 610, -0.70710678, -0.70710678
73, 611, -0.70710678, -0.70710678
73, 612, 0.70710678, 0.70710678
73, 613, 0.70710678, 0.70710678
73, 614, 0.70710678, -0.70710678
73, 615, 0.70710678, 0.70710678
73, 616, 0.70710678, 0.70710678
73, 617, -0.70710678, -0.70710678
73, 618, 0.70710678, -0.70710678
73, 619, 0.70710678, -0.70710678
73, 620, -0.70710678, -0.70710678
73, 621, 0.70710678, 0.70710678
73, 622, -0.70710678, 0.70710678
73, 623, 0.70710678, 0.70710678
73, 624, -0.70710678, 0.70710678
73, 625, 0.70710678, -0.70710678
73, 626, -0.70710678, -0.70710678
73, 627, 0.70710678, -0.70710678
73, 628, 0.70710678, 0.70710678
73, 629, -0.70710678, 0.70710678
73, 630, -0.70710678, -0.70710678
73, 631, 0.70710678, -0.70710678
73, 632, 0.70710678, 0.70710678
73, 633, -0.70710678, 0.70710678
73, 634, 0.70710678, 0.70710678
73, 635, -0.70710678, 0.70710678
73, 636, 0.70710678, 0.70710678
73, 637, -0.70710678, -0.70710678
73, 638, -0.70710678, -0.70710678
73, 639, 0.70710678, 0.70710678
73, 640, -0.70710678, 0.70710678
73, 641, -0.70710678, 0.70710678
73, 642, 0.70710678, -0.70710678
73, 643, -0.70710678, 0.70710678
73, 644, -0.70710678, 0.70710678
73, 645, 0.70710678, 0.70710678
73, 646, 0.70710678, -0.70710678
73, 647, -0.70710678, -0.70710678
73, 648, -0.70710678, 0.70710678
73, 649, 0.70710678, -0.70710678
73, 650, 0.70710678, -0.70710678
73, 651, -0.70710678, -0.70710678
73, 652, 0.70710678, -0.70710678
73, 653, 0.70710678, -0.70710678
73, 654, -0.70710678, -0.70710678
73, 655, 0.70710678, -0.70710678
73, 656, -0.70710678, -0.70710678
73, 657, -0.70710678, -0.70710678
73, 658, 0.70710678, -0.70710678
73, 659, 0.70710678, -0.70710678
73, 660, 0.70710678, -0.70710678
73, 661, 0.70710678, 0.70710678
73, 662, 0.70710678, -0.70710678
73, 663, -0.70710678, -0.70710678
73, 664, -0.70710678, 0.70710678
73, 665, 0.70710678, -0.70710678
73, 666, 0.70710678, -0.70710678
73, 667, -0.70710678, 0.70710678
73, 668, -0.70710678, 0.70710678
73, 669, -0.70710678, 0.70710678
73, 670, 0.70710678, -0.70710678
73, 671, 0.70710678, -0.70710678
73, 672, -0.70710678, 0.70710678
73, 673, 0.70710678, -0.70710678
73, 674, -0.70710678, 0.70710678
73, 675, -0.70710678, -0.70710678
73, 676, -0.70710678, 0.70710678
73, 677, -0.70710678, 0.70710678
73, 678, -0.70710678, -0.70710678
73, 679, -0.70710678, 0.70710678
73, 680, 0.70710678, -0.70710678
73, 681, 0.70710678, 0.70710678
73, 682, 0.70710678, 0.70710678
73, 683, 0.70710678, 0.70710678
73, 684, -0.70710678, 0.70710678
73, 685, -0.70710678, -0.70710678
73, 686, -0.70710678, 0.70710678
73, 687, -0.70710678, 0.70710678
73, 688, 0.70710678, 0.70710678
73, 689, 0.70710678, 0.70710678
73, 690, -0.70710678, -0.70710678
73, 691, 0.70710678, -0.70710678
73, 692, 0.70710678, -0.70710678
73, 693, 0.70710678, -0.70710678
73, 694, 0.70710678, 0.70710678
73, 695, 0.70710678, -0.70710678
73, 696, -0.70710678, -0.70710678
73, 697, 0.70710678, -0.70710678
73, 698, -0.70710678, 0.70710678
73, 699, 0.70710678, 0.70710678
73, 700, -0.70710678, -0.70710678
73, 701, -0.70710678, 0.70710678
73, 702, 0.70710678, 0.70710678
73, 703, 0.70710678, -0.70710678
73, 704, -0.70710678, -0.70710678
73, 705, -0.70710678, -0.70710678
73, 706, -0.70710678, 0.70710678
73, 707, -0.70710678, 0.70710678
73, 708, 0.70710678, 0.70710678
73, 709, 0.70710678, 0.70710678
73, 710, 0.70710678, -0.70710678
73, 711, -0.70710678, -0.70710678
73, 712, -0.70710678, -0.70710678
73, 713, -0.70710678, 0.70710678
73, 714, -0.70710678, -0.70710678
73, 715, 0.70710678, 0.70710678
73, 716, -0.70710678, 0.70710678
73, 717, -0.70710678, -0.70710678
73, 718, -0.70710678, 0.70710678
73, 719, 0.70710678, 0.70710678
73, 720, 0.70710678, 0.70710678
73, 721, -0.70710678, -0.70710678
73, 722, 0.70710678, -0.70710678
73, 723, -0.70710678, 0.70710678
73, 724, 0.70710678, -0.70710678
73, 725, -0.70710678, 0.70710678
73, 726, 0.70710678, 0.70710678
73, 727, -0.70710678, -0.70710678
73, 728, 0.70710678, 0.70710678
73, 729, 0.70710678, -0.70710678
73, 730, 0.70710678, 0.70710678
73, 731, -0.70710678, -0.70710678
73, 732, 0.70710678, -0.70710678
73, 733, 0.70710678, -0.70710678
73, 734, -0.70710678, -0.70710678
73, 735, 0.70710678, -0.70710678
73, 736, 0.70710678, 0.70710678
73, 737, -0.70710678, -0.70710678
73, 738, 0.70710678, 0.70710678
73, 739, -0.70710678, 0.70710678
73, 740, -0.70710678, 0.70710678
73, 741, -0.70710678, -0.70710678
73, 742, 0.70710678, 0.70710678
73, 743, -0.70710678, -0.70710678
73, 744, -0.70710678, -0.70710678
73, 745, -0.70710678, -0.70710678
73, 746, 0.70710678, 0.70710678
73, 747, 0.70710678, 0.70710678
73, 748, 0.70710678, 0.70710678
73, 749, 0.70710678, 0.70710678
73, 750, 0.70710678, 0.70710678
73, 751, -0.70710678, 0.70710678
73, 752, 0.70710678, 0.70710678
73, 753, -0.70710678, 0.70710678
73, 754, 0.70710678, 0.70710678
73, 755, 0.70710678, -0.70710678
73, 756, -0.70710678, -0.70710678
73, 757, 0.70710678, 0.70710678
73, 758, -0.70710678, -0.70710678
73, 759, -0.70710678, -0.70710678
73, 760, 0.70710678, -0.70710678
73, 761, 0.70710678, -0.70710678
73, 762, 0.70710678, 0.70710678
73, 763, -0.70710678, 0.70710678
73, 764, 0.70710678, 0.70710678
73, 765, -0.70710678, -0.70710678
73, 766, 0.70710678, 0.70710678
73, 767, 0.70710678, -0.70710678
73, 768, 0.70710678, -0.70710678
73, 769, 0.70710678, -0.70710678
73, 770, -0.70710678, -0.70710678
73, 771, -0.70710678, -0.70710678
73, 772, -0.70710678, -0.70710678
73, 773, 0.70710678, 0.70710678
73, 774, -0.70710678, -0.70710678
73, 775, 0.70710678, 0.70710678
73, 776, -0.70710678, 0.70710678
73, 777, -0.70710678, -0.70710678
73, 778, 0.70710678, 0.70710678
73, 779, -0.70710678, 0.70710678
73, 780, 0.70710678, 0.70710678
73, 781, -0.70710678, -0.70710678
73, 782, 0.70710678, -0.70710678
73, 783, 0.70710678, -0.70710678
73, 784, 0.70710678, 0.70710678
73, 785, 0.70710678, 0.70710678
73, 786, -0.70710678, 0.70710678
73, 787, 0.70710678, -0.70710678
73, 788, -0.70710678, -0.70710678
73, 789, -0.70710678, -0.70710678
73, 790, -0.70710678, -0.70710678
73, 791, -0.70710678, 0.70710678
73, 792, -0.70710678, 0.70710678
73, 793, 0.70710678, 0.70710678
73, 794, 0.70710678, -0.70710678
73, 795, -0.70710678, 0.70710678
73, 796, 0.70710678, 0.70710678
73, 797, -0.70710678, 0.70710678
73, 798, 0.70710678, -0.70710678
73, 799, -0.70710678, 0.70710678
73, 800, -0.70710678, 0.70710678
74, 1, -0.70710678, -0.70710678
74, 2, 0.70710678, -0.70710678
74, 3, -0.70710678, -0.70710678
74, 4, -0.70710678, -0.70710678
74, 5, -0.70710678, -0.70710678
74, 6, 0.70710678, 0.70710678
74, 7, -0.70710678, -0.70710678
74, 8, 0.70710678, -0.70710678
74, 9, 0.70710678, 0.70710678
74, 10, 0.70710678, 0.70710678
74, 11, 0.70710678, -0.70710678
74, 12, -0.70710678, 0.70710678
74, 13, 0.70710678, -0.70710678
74, 14, -0.70710678, -0.70710678
74, 15, 0.70710678, 0.70710678
74, 16, 0.70710678, -0.70710678
74, 17, -0.70710678, -0.70710678
74, 18, -0.70710678, -0.70710678
74, 19, -0.70710678, -0.70710678
74, 20, -0.70710678, 0.70710678
74, 21, -0.70710678, 0.70710678
74, 22, -0.70710678, -0.70710678
74, 23, -0.70710678, 0.70710678
74, 24, 0.70710678, 0.70710678
74, 25, 0.70710678, -0.70710678
74, 26, 0.70710678, 0.70710678
74, 27, 0.70710678, 0.70710678
74, 28, -0.70710678, 0.70710678
74, 29, -0.70710678, 0.70710678
74, 30, -0.70710678, -0.70710678
74, 31, 0.70710678, 0.70710678
74, 32, 0.70710678, 0.70710678
74, 33, 0.70710678, 0.70710678
74, 34, 0.70710678, 0.70710678
74, 35, -0.70710678, -0.70710678
74, 36, 0.70710678, 0.70710678
74, 37, -0.70710678, -0.70710678
74, 38, -0.70710678, 0.70710678
74, 39, -0.70710678, -0.70710678
74, 40, 0.70710678, 0.70710678
74, 41, 0.70710678, 0.70710678
74, 42, -0.70710678, 0.70710678
74, 43, -0.70710678, -0.70710678
74, 44, 0.70710678, 0.70710678
74, 45, 0.70710678, -0.70710678
74, 46, 0.70710678, -0.70710678
74, 47, -0.70710678, -0.70710678
74, 48, 0.70710678, -0.70710678
74, 49, 0.70710678, 0.70710678
74, 50, 0.70710678, -0.70710678
74, 51, 0.70710678, 0.70710678
74, 52, -0.70710678, 0.70710678
74, 53, 0.70710678, 0.70710678
74, 54, 0.70710678, 0.70710678
74, 55, -0.70710678, 0.70710678
74, 56, 0.70710678, 0.70710678
74, 57, -0.70710678, 0.70710678
74, 58, -0.70710678, -0.70710678
74, 59, 0.70710678, -0.70710678
74, 60, -0.70710678, -0.70710678
74, 61, 0.70710678, 0.70710678
74, 62, 0.70710678, -0.70710678
74, 63, 0.70710678, -0.70710678
74, 64, -0.70710678, 0.70710678
74, 65, -0.70710678, -0.70710678
74, 66, 0.70710678, -0.70710678
74, 67, -0.70710678, 0.70710678
74, 68, -0.70710678, -0.70710678
74, 69, -0.70710678, 0.70710678
74, 70, 0.70710678, 0.70710678
74, 71, 0.70710678, -0.70710678
74, 72, -0.70710678, 0.70710678
74, 73, 0.70710678, 0.70710678
74, 74, -0.70710678, 0.70710678
74, 75, -0.70710678, 0.70710678
74, 76, 0.70710678, -0.70710678
74, 77, 0.70710678, -0.70710678
74, 78, 0.70710678, 0.70710678
74, 79, 0.70710678, 0.70710678
74, 80, -0.70710678, -0.70710678
74, 81, -0.70710678, 0.70710678
74, 82, 0.70710678, 0.70710678
74, 83, -0.70710678, -0.70710678
74, 84, 0.70710678, 0.70710678
74, 85, 0.70710678, -0.70710678
74, 86, 0.70710678, 0.70710678
74, 87, -0.70710678, -0.70710678
74, 88, 0.70710678, 0.70710678
74, 89, -0.70710678, 0.70710678
74, 90, 0.70710678, -0.70710678
74, 91, 0.70710678, 0.70710678
74, 92, 0.70710678, 0.70710678
74, 93, 0.70710678, -0.70710678
74, 94, 0.70710678, -0.70710678
74, 95, -0.70710678, 0.70710678
74, 96, -0.70710678, 0.70710678
74, 97, 0.70710678, -0.70710678
74, 98, -0.70710678, 0.70710678
74, 99, -0.70710678, -0.70710678
74, 100, 0.70710678, 0.70710678
74, 101, 0.70710678, -0.70710678
74, 102, 0.70710678, 0.70710678
74, 103, -0.70710678, 0.70710678
74, 104, -0.70710678, -0.70710678
74, 105, -0.70710678, 0.70710678
74, 106, -0.70710678, -0.70710678
74, 107, 0.70710678, -0.70710678
74, 108, 0.70710678, 0.70710678
74, 109, -0.70710678, 0.70710678
74, 110, -0.70710678, 0.70710678
74, 111, 0.70710678, 0.70710678
74, 112, -0.70710678, -0.70710678
74, 113, 0.70710678, 0.70710678
74, 114, -0.70710678, 0.70710678
74, 115, 0.70710678, 0.70710678
74, 116, -0.70710678, -0.70710678
74, 117, -0.70710678, 0.70710678
74, 118, -0.70710678, -0.70710678
74, 119, -0.70710678, -0.70710678
74, 120, 0.70710678, 0.70710678
74, 121, 0.70710678, 0.70710678
74, 122, 0.70710678, 0.70710678
74, 123, 0.70710678, 0.70710678
74, 124, -0.70710678, -0.70710678
74, 125, -0.70710678, -0.70710678
74, 126, -0.70710678, 0.70710678
74, 127, -0.70710678, 0.70710678
74, 128, 0.70710678, 0.70710678
74, 129, -0.70710678, -0.70710678
74, 130, 0.70710678, 0.70710678
74, 131, -0.70710678, -0.70710678
74, 132, 0.70710678, 0.70710678
74, 133, 0.70710678, 0.70710678
74, 134, 0.70710678, 0.70710678
74, 135, -0.70710678, 0.70710678
74, 136, 0.70710678, 0.70710678
74, 137, -0.70710678, -0.70710678
74, 138, -0.70710678, -0.70710678
74, 139, -0.70710678, 0.70710678
74, 140, -0.70710678, -0.70710678
74, 141, -0.70710678, -0.70710678
74, 142, 0.70710678, -0.70710678
74, 143, -0.70710678, 0.70710678
74, 144, -0.70710678, -0.70710678
74, 145, 0.70710678, -0.70710678
74, 146, -0.70710678, -0.70710678
74, 147, -0.70710678, 0.70710678
74, 148, 0.70710678, -0.70710678
74, 149, 0.70710678, -0.70710678
74, 150, 0.70710678, 0.70710678
74, 151, -0.70710678, 0.70710678
74, 152, -0.70710678, 0.70710678
74, 153, 0.70710678, 0.70710678
74, 154, 0.70710678, 0.70710678
74, 155, -0.70710678, 0.70710678
74, 156, 0.70710678, 0.70710678
74, 157, 0.70710678, -0.70710678
74, 158, -0.70710678, 0.70710678
74, 159, 0.70710678, -0.70710678
74, 160, -0.70710678, -0.70710678
74, 161, -0.70710678, 0.70710678
74, 162, 0.70710678, -0.70710678
74, 163, 0.70710678, 0.70710678
74, 164, 0.70710678, -0.70710678
74, 165, -0.70710678, -0.70710678
74, 166, -0.70710678, 0.70710678
74, 167, 0.70710678, 0.70710678
74, 168, 0.70710678, 0.70710678
74, 169, 0.70710678, 0.70710678
